622269,Admiralty Resources NL,AUSTRALIA
B8QXRG,Adslot Ltd.,AUSTRALIA
600029,Adsteam Marine,AUSTRALIA
600773,Adtrans Group Ltd Npv,AUSTRALIA
600783,Advance Bank Australia Ltd.,AUSTRALIA
B15CDH,Advance Energy Ltd,AUSTRALIA
657649,Advance Healthcare Npv,AUSTRALIA
652999,Advanced Braking Technology Ltd,AUSTRALIA
629340,Advanced Energy Systems Ltd.,AUSTRALIA
621299,Advanced Engine Components Ltd.,AUSTRALIA
B2R99K,Advanced Share Registry Ltd,AUSTRALIA
B2940L,Advanced Surgical Design & Manufacture Limited,AUSTRALIA
600818,Advent Ltd Npv,AUSTRALIA
606087,ADX Energy Ltd,AUSTRALIA
B06YXJ,AED Oil Ltd.,AUSTRALIA
B1VWJ3,Aeon Metals Ltd.,AUSTRALIA
628479,Aequs Capital Ltd Npv,AUSTRALIA
628969,Aeris Environmental Ltd,AUSTRALIA
605888,Aerosonde Holdings Npv,AUSTRALIA
B03TC5,Aevum Limited Npv,AUSTRALIA
B1VVK7,African Energy Resources Ltd Shs Chess Depository Interests repr 1 Shs,AUSTRALIA
B1WT5N,African Iron Ltd,AUSTRALIA
683009,AFT Corporation Ltd,AUSTRALIA
601011,Agen Limited Npv,AUSTRALIA
691131,Agenix Limited,AUSTRALIA
620024,Agincourt Resource Npv,AUSTRALIA
B0ZNPN,AGL Energy Limited,AUSTRALIA
658710,Agricultural Land Trust,AUSTRALIA
B2NBX1,Aguia Resources Limited,AUSTRALIA
676832,AHC Limited,AUSTRALIA
642782,Ainsworth Game Technology Limited,AUSTRALIA
624794,Air Change International Ltd.,AUSTRALIA
618881,Aircruising Australia Ltd.,AUSTRALIA
616618,AJ Lucas Group Limited,AUSTRALIA
611165,Alamain Inv Ltd Npv,AUSTRALIA
B1SF2C,Alara Resources Limited,AUSTRALIA
B1TJ3B,Albidon Ltd CHESS units of Foreign Securities,AUSTRALIA
671640,Alchemia Limited,AUSTRALIA
B282PL,Alchemy Resources Limited,AUSTRALIA
655209,Alcyone Resources Ltd,AUSTRALIA
671352,ALE Property Group,AUSTRALIA
B87RND,Aleator Energy Ltd.,AUSTRALIA
606355,Alesco Corporation Ltd.,AUSTRALIA
619931,Alexium International Group Limited,AUSTRALIA
B3Y3BW,Algae.Tec Limited,AUSTRALIA
B8DW97,Alicanto Minerals Ltd.,AUSTRALIA
B0JTMS,Alinta Infrastructure Holdings,AUSTRALIA
B1CLXF,Alinta Ltd.,AUSTRALIA
601402,Alkane Resources Ltd,AUSTRALIA
634166,Allco Finance Group Ltd.,AUSTRALIA
B1N9F7,Allco Hit Limited Npv,AUSTRALIA
B02KJM,Allco Hybrid Inv Npv Units,AUSTRALIA
B8K9XW,Allegiance Coal Limited,AUSTRALIA
604603,Allegiance Mining,AUSTRALIA
B45N13,Alliance Aviation Services Limited,AUSTRALIA
618117,Alliance Resources Limited,AUSTRALIA
B03R03,Allied Consolidated Limited,AUSTRALIA
B44QDS,Allied Gold Mining PLC,AUSTRALIA
674415,Allied Healthcare Group Ltd,AUSTRALIA
B55ZH2,Alligator Energy Ltd,AUSTRALIA
B66XQ9,Allmine Group Limited,AUSTRALIA
B0ZTCK,Alloy Resources Limited,AUSTRALIA
683090,Alpha Techs Corp Npv,AUSTRALIA
606888,Alphawest Limited Npv,AUSTRALIA
B86SZR,ALS Ltd.,AUSTRALIA
616769,Altium Limited,AUSTRALIA
B56V4Y,Altius Mining Ltd,AUSTRALIA
624791,Altona Mining Limited,AUSTRALIA
631805,Altura Mining Limited,AUSTRALIA
695498,Alumina Limited,AUSTRALIA
B3CZYN,Aluminex Resources Npv,AUSTRALIA
